referenceid,endpoint,resolverid,displaycolor
mothergunship,https://mothergunship.gamepedia.com/api.php,generic,"!random"
heiroflight,https://heiroflight.gamepedia.com/api.php,generic,"!random"
midair,https://midair.gamepedia.com/api.php,generic,"!random"
seven,https://seven.gamepedia.com/api.php,generic,"!random"
exaltedmush,https://exaltedmush.gamepedia.com/api.php,generic,"!random"
reassembly,https://reassembly.gamepedia.com/api.php,generic,"!random"
invisibleinc,https://invisibleinc.gamepedia.com/api.php,generic,"!random"
etheremon,https://etheremon.gamepedia.com/api.php,generic,"!random"
roguefrontiers,https://roguefrontiers.gamepedia.com/api.php,generic,"!random"
trialsoffire,https://trialsoffire.gamepedia.com/api.php,generic,"!random"
sagascarletgrace,https://sagascarletgrace.gamepedia.com/api.php,generic,"!random"
primalcarnage,https://primalcarnage.gamepedia.com/api.php,generic,"!random"
awayout,https://awayout.gamepedia.com/api.php,generic,"!random"
galaxyreavers,https://galaxyreavers.gamepedia.com/api.php,generic,"!random"
judgment,https://judgment.gamepedia.com/api.php,generic,"!random"
abysshorizon,https://abysshorizon.gamepedia.com/api.php,generic,"!random"
puppetkings,https://puppetkings.gamepedia.com/api.php,generic,"!random"
ringofelysium,https://ringofelysium.gamepedia.com/api.php,generic,"!random"
stoneshard,https://stoneshard.gamepedia.com/api.php,generic,"!random"
taichipandaheroes,https://taichipandaheroes.gamepedia.com/api.php,generic,"!random"
trackdaymanager,https://trackdaymanager.gamepedia.com/api.php,generic,"!random"
atthegates,https://atthegates.gamepedia.com/api.php,generic,"!random"
killerpuzzle,https://killerpuzzle.gamepedia.com/api.php,generic,"!random"
mulaka,https://mulaka.gamepedia.com/api.php,generic,"!random"
totherescue,https://totherescue.gamepedia.com/api.php,generic,"!random"
morphieslaw,https://morphieslaw.gamepedia.com/api.php,generic,"!random"
lifesfall,https://lifesfall.gamepedia.com/api.php,generic,"!random"
songbringer,https://songbringer.gamepedia.com/api.php,generic,"!random"
thelastunicorn,https://thelastunicorn.gamepedia.com/api.php,generic,"!random"
monstersanctuary,https://monstersanctuary.gamepedia.com/api.php,generic,"!random"
egress,https://egress.gamepedia.com/api.php,generic,"!random"
exoplanets,https://exoplanets.gamepedia.com/api.php,generic,"!random"
fantasyrealmonline,https://fantasyrealmonline.gamepedia.com/api.php,generic,"!random"
polarissector,https://polarissector.gamepedia.com/api.php,generic,"!random"
worldoffinalfantasy,https://worldoffinalfantasy.gamepedia.com/api.php,generic,"!random"
raceroom,https://raceroom.gamepedia.com/api.php,generic,"!random"
latalew,https://latalew.gamepedia.com/api.php,generic,"!random"
coffeecraze,https://coffeecraze.gamepedia.com/api.php,generic,"!random"
observer,https://observer.gamepedia.com/api.php,generic,"!random"
starlinkbattleforatlas,https://starlinkbattleforatlas.gamepedia.com/api.php,generic,"!random"
wells,https://wells.gamepedia.com/api.php,generic,"!random"
heroesevolved,https://heroesevolved.gamepedia.com/api.php,generic,"!random"
elderscrolls6,https://elderscrolls6.gamepedia.com/api.php,generic,"!random"
goldexpress,https://goldexpress.gamepedia.com/api.php,generic,"!random"
discoelysium,https://discoelysium.gamepedia.com/api.php,generic,"!random"
posthumanwar,https://posthumanwar.gamepedia.com/api.php,generic,"!random"
danmemo,https://danmemo.gamepedia.com/api.php,generic,"!random"
pokemonduel,https://pokemonduel.gamepedia.com/api.php,generic,"!random"
abandonship,https://abandonship.gamepedia.com/api.php,generic,"!random"
elderscrollsblades,https://elderscrollsblades.gamepedia.com/api.php,generic,"!random"
gearspop,https://gearspop.gamepedia.com/api.php,generic,"!random"
omensight,https://omensight.gamepedia.com/api.php,generic,"!random"
parkasaurus,https://parkasaurus.gamepedia.com/api.php,generic,"!random"
abovethefold,https://abovethefold.gamepedia.com/api.php,generic,"!random"
evertilebattlearena,https://evertilebattlearena.gamepedia.com/api.php,generic,"!random"
mechsvsminions,https://mechsvsminions.gamepedia.com/api.php,generic,"!random"
betterlatethandead,https://betterlatethandead.gamepedia.com/api.php,generic,"!random"
pamela,https://pamela.gamepedia.com/api.php,generic,"!random"
disdoored,https://disdoored.gamepedia.com/api.php,generic,"!random"
nextuphero,https://nextuphero.gamepedia.com/api.php,generic,"!random"
battlemechfrontier,https://battlemechfrontier.gamepedia.com/api.php,generic,"!random"
dragonquest,https://dragonquest.gamepedia.com/api.php,generic,"!random"
sevendays,https://sevendays.gamepedia.com/api.php,generic,"!random"
riftkeeper,https://riftkeeper.gamepedia.com/api.php,generic,"!random"
uurnoguurnlimited,https://uurnoguurnlimited.gamepedia.com/api.php,generic,"!random"
melimelo,https://melimelo.gamepedia.com/api.php,generic,"!random"
anewthedistantlight,https://anewthedistantlight.gamepedia.com/api.php,generic,"!random"
nineparchments,https://nineparchments.gamepedia.com/api.php,generic,"!random"
soccerrage,https://soccerrage.gamepedia.com/api.php,generic,"!random"
afterreset,https://afterreset.gamepedia.com/api.php,generic,"!random"
wherecardsfall,https://wherecardsfall.gamepedia.com/api.php,generic,"!random"
realmgrinder,https://realmgrinder.gamepedia.com/api.php,generic,"!random"
spacequestsio,https://spacequestsio.gamepedia.com/api.php,generic,"!random"
lazarus,https://lazarus.gamepedia.com/api.php,generic,"!random"
jawsofextinction,https://jawsofextinction.gamepedia.com/api.php,generic,"!random"
theuniversim,https://theuniversim.gamepedia.com/api.php,generic,"!random"
grimoireofsouls,https://grimoireofsouls.gamepedia.com/api.php,generic,"!random"
riverbond,https://riverbond.gamepedia.com/api.php,generic,"!random"
freedomfinger,https://freedomfinger.gamepedia.com/api.php,generic,"!random"
lastyearthenightmare,https://lastyearthenightmare.gamepedia.com/api.php,generic,"!random"
beyondsol,https://beyondsol.gamepedia.com/api.php,generic,"!random"
vidar,https://vidar.gamepedia.com/api.php,generic,"!random"
cuphead,https://cuphead.gamepedia.com/api.php,generic,"!random"
magesofmystralia,https://magesofmystralia.gamepedia.com/api.php,generic,"!random"
yaga,https://yaga.gamepedia.com/api.php,generic,"!random"
undungeon,https://undungeon.gamepedia.com/api.php,generic,"!random"
ironarmada,https://ironarmada.gamepedia.com/api.php,generic,"!random"
bedlam,https://bedlam.gamepedia.com/api.php,generic,"!random"
sunsetoverdrive,https://sunsetoverdrive.gamepedia.com/api.php,generic,"!random"
starrenegades,https://starrenegades.gamepedia.com/api.php,generic,"!random"
creaturesofenderia,https://creaturesofenderia.gamepedia.com/api.php,generic,"!random"
starcade,https://starcade.gamepedia.com/api.php,generic,"!random"
eternalmagic,https://eternalmagic.gamepedia.com/api.php,generic,"!random"
seasalt,https://seasalt.gamepedia.com/api.php,generic,"!random"
goblinsofelderstone,https://goblinsofelderstone.gamepedia.com/api.php,generic,"!random"
stevescastle-de,https://stevescastle-de.gamepedia.com/api.php,generic,"!random"
intheblack,https://intheblack.gamepedia.com/api.php,generic,"!random"
griftlands,https://griftlands.gamepedia.com/api.php,generic,"!random"
quench,https://quench.gamepedia.com/api.php,generic,"!random"
aplaguetale,https://aplaguetale.gamepedia.com/api.php,generic,"!random"
prehistorickingdom,https://prehistorickingdom.gamepedia.com/api.php,generic,"!random"
redstone2,https://redstone2.gamepedia.com/api.php,generic,"!random"
communityinc,https://communityinc.gamepedia.com/api.php,generic,"!random"
ori,https://ori.gamepedia.com/api.php,generic,"!random"
alienrage,https://alienrage.gamepedia.com/api.php,generic,"!random"
daylight,https://daylight.gamepedia.com/api.php,generic,"!random"
yooka-laylee,https://yooka-laylee.gamepedia.com/api.php,generic,"!random"
yuppiepsycho,https://yuppiepsycho.gamepedia.com/api.php,generic,"!random"
donutcounty,https://donutcounty.gamepedia.com/api.php,generic,"!random"
dcunchained,https://dcunchained.gamepedia.com/api.php,generic,"!random"
detention,https://detention.gamepedia.com/api.php,generic,"!random"
marvelbattlelines,https://marvelbattlelines.gamepedia.com/api.php,generic,"!random"
theblockbox,https://theblockbox.gamepedia.com/api.php,generic,"!random"
populationzero,https://populationzero.gamepedia.com/api.php,generic,"!random"
shardhunters,https://shardhunters.gamepedia.com/api.php,generic,"!random"
viciouscircle,https://viciouscircle.gamepedia.com/api.php,generic,"!random"
strangebrigade,https://strangebrigade.gamepedia.com/api.php,generic,"!random"
imperator,https://imperator.gamepedia.com/api.php,generic,"!random"
neonabyss,https://neonabyss.gamepedia.com/api.php,generic,"!random"
gamedec,https://gamedec.gamepedia.com/api.php,generic,"!random"
innerspace,https://innerspace.gamepedia.com/api.php,generic,"!random"
interplanetary,https://interplanetary.gamepedia.com/api.php,generic,"!random"
soma,https://soma.gamepedia.com/api.php,generic,"!random"
americasarmy,https://americasarmy.gamepedia.com/api.php,generic,"!random"
asteidus,https://asteidus.gamepedia.com/api.php,generic,"!random"
worldofdemons,https://worldofdemons.gamepedia.com/api.php,generic,"!random"
nanosquadron,https://nanosquadron.gamepedia.com/api.php,generic,"!random"
highscores,https://highscores.gamepedia.com/api.php,generic,"!random"
rescuehq,https://rescuehq.gamepedia.com/api.php,generic,"!random"
noblessem,https://noblessem.gamepedia.com/api.php,generic,"!random"
warscrap,https://warscrap.gamepedia.com/api.php,generic,"!random"
solus,https://solus.gamepedia.com/api.php,generic,"!random"
rencounter,https://rencounter.gamepedia.com/api.php,generic,"!random"
fictorum,https://fictorum.gamepedia.com/api.php,generic,"!random"
thetavernofmagic,https://thetavernofmagic.gamepedia.com/api.php,generic,"!random"
armoredbrigade,https://armoredbrigade.gamepedia.com/api.php,generic,"!random"
forgingglory,https://forgingglory.gamepedia.com/api.php,generic,"!random"
blessunleashed,https://blessunleashed.gamepedia.com/api.php,generic,"!random"
darkwar,https://darkwar.gamepedia.com/api.php,generic,"!random"
sdoricasunset,https://sdoricasunset.gamepedia.com/api.php,generic,"!random"
fromrust,https://fromrust.gamepedia.com/api.php,generic,"!random"
alchemygarden,https://alchemygarden.gamepedia.com/api.php,generic,"!random"
atoneheartoftheeldertree,https://atoneheartoftheeldertree.gamepedia.com/api.php,generic,"!random"
littlenightmares,https://littlenightmares.gamepedia.com/api.php,generic,"!random"
elseheartbreak,https://elseheartbreak.gamepedia.com/api.php,generic,"!random"
suad,https://suad.gamepedia.com/api.php,generic,"!random"
smartcityplan,https://smartcityplan.gamepedia.com/api.php,generic,"!random"
legiontheeternalwar,https://legiontheeternalwar.gamepedia.com/api.php,generic,"!random"
marketdominion,https://marketdominion.gamepedia.com/api.php,generic,"!random"
fringewars,https://fringewars.gamepedia.com/api.php,generic,"!random"
epicseven,https://epicseven.gamepedia.com/api.php,generic,"!random"
bluebeardsbride,https://bluebeardsbride.gamepedia.com/api.php,generic,"!random"
steelcircus,https://steelcircus.gamepedia.com/api.php,generic,"!random"
fracturedlands,https://fracturedlands.gamepedia.com/api.php,generic,"!random"
metaworld,https://metaworld.gamepedia.com/api.php,generic,"!random"
darknessrises,https://darknessrises.gamepedia.com/api.php,generic,"!random"
maguss,https://maguss.gamepedia.com/api.php,generic,"!random"
fireworkfactory,https://fireworkfactory.gamepedia.com/api.php,generic,"!random"
celestial,https://celestial.gamepedia.com/api.php,generic,"!random"
vertiginousgolf,https://vertiginousgolf.gamepedia.com/api.php,generic,"!random"
hacknslash,https://hacknslash.gamepedia.com/api.php,generic,"!random"
wrathaeonofruin,https://wrathaeonofruin.gamepedia.com/api.php,generic,"!random"
spacecompanysimulator,https://spacecompanysimulator.gamepedia.com/api.php,generic,"!random"
abysscrew,https://abysscrew.gamepedia.com/api.php,generic,"!random"
amongtrees,https://amongtrees.gamepedia.com/api.php,generic,"!random"
unexplored,https://unexplored.gamepedia.com/api.php,generic,"!random"
idolaphantasystarsaga,https://idolaphantasystarsaga.gamepedia.com/api.php,generic,"!random"
tripleagent,https://tripleagent.gamepedia.com/api.php,generic,"!random"
finalfantasyawakening,https://finalfantasyawakening.gamepedia.com/api.php,generic,"!random"
betweenthestars,https://betweenthestars.gamepedia.com/api.php,generic,"!random"
scribbledarena,https://scribbledarena.gamepedia.com/api.php,generic,"!random"
humankind,https://humankind.gamepedia.com/api.php,generic,"!random"
dayofdragons,https://dayofdragons.gamepedia.com/api.php,generic,"!random"
thelongreach,https://thelongreach.gamepedia.com/api.php,generic,"!random"
yokaiwatchworld,https://yokaiwatchworld.gamepedia.com/api.php,generic,"!random"
hazelnutbastille,https://hazelnutbastille.gamepedia.com/api.php,generic,"!random"
hellsbelles,https://hellsbelles.gamepedia.com/api.php,generic,"!random"
wherethewatertasteslikewine,https://wherethewatertasteslikewine.gamepedia.com/api.php,generic,"!random"
ancientspace,https://ancientspace.gamepedia.com/api.php,generic,"!random"
thelastnight,https://thelastnight.gamepedia.com/api.php,generic,"!random"
thetalosprinciple,https://thetalosprinciple.gamepedia.com/api.php,generic,"!random"
gameofbombs,https://gameofbombs.gamepedia.com/api.php,generic,"!random"
thechurchinthedarkness,https://thechurchinthedarkness.gamepedia.com/api.php,generic,"!random"
erectus,https://erectus.gamepedia.com/api.php,generic,"!random"
theiotaproject,https://theiotaproject.gamepedia.com/api.php,generic,"!random"
alicegearaegis,https://alicegearaegis.gamepedia.com/api.php,generic,"!random"
yorgio,https://yorgio.gamepedia.com/api.php,generic,"!random"
dearcraft,https://dearcraft.gamepedia.com/api.php,generic,"!random"
isotopium,https://isotopium.gamepedia.com/api.php,generic,"!random"
sunnypirates,https://sunnypirates.gamepedia.com/api.php,generic,"!random"
songsofconquest,https://songsofconquest.gamepedia.com/api.php,generic,"!random"
superheroesgalaxy,https://superheroesgalaxy.gamepedia.com/api.php,generic,"!random"
shockrods,https://shockrods.gamepedia.com/api.php,generic,"!random"
neverinth,https://neverinth.gamepedia.com/api.php,generic,"!random"
strikevectorex,https://strikevectorex.gamepedia.com/api.php,generic,"!random"
blasphemous,https://blasphemous.gamepedia.com/api.php,generic,"!random"
pwnd,https://pwnd.gamepedia.com/api.php,generic,"!random"
thelastofuspart2,https://thelastofuspart2.gamepedia.com/api.php,generic,"!random"
dragonfinsoup,https://dragonfinsoup.gamepedia.com/api.php,generic,"!random"
geared,https://geared.gamepedia.com/api.php,generic,"!random"
scraps,https://scraps.gamepedia.com/api.php,generic,"!random"
deadbolt,https://deadbolt.gamepedia.com/api.php,generic,"!random"
nottonight,https://nottonight.gamepedia.com/api.php,generic,"!random"
mmamanager,https://mmamanager.gamepedia.com/api.php,generic,"!random"
